"district","bezirk","state","week","inzidenz","rate_erstimpf","rate_zweitimpf","rate_drittimpf","rate_viertimpf","density","area","M.A00.04","M.A05.14","M.A15.34","M.A35.59","M.A60.79","M.A80.","M.Aunb","F.A00.04","F.A05.14","F.A15.34","F.A35.59","F.A60.79","F.A80.","F.Aunb","Unb.A00.04","Unb.A05.14","Unb.A15.34","Unb.A35.59","Unb.A60.79","Unb.A80.","Unb.Aunb","total_cases","kr_erstimpf","kr_zweitimpf","kr_drittimpf","kr_viertimpf","population","male","female","m_anteil","f_anteil"
"LK Hof","Oberfranken","Bayern",69,62.828117179763,0.150659695230388,0.0348962271183192,0,0,105,892.52,2,7,7,4,4,0,0,1,9,6,12,6,1,0,0,0,0,0,0,0,0,59,1012,1963,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",70,54.3090504435239,0.155579456270566,0.0540108831077555,0,0,105,892.52,8,1,15,4,1,0,0,2,5,6,5,2,2,0,0,0,0,0,0,0,0,51,462,1795,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",71,28.7518502348068,0.161500207652252,0.0642763585249236,0,0,105,892.52,4,1,0,4,1,0,0,2,7,3,2,2,1,0,0,0,0,0,0,0,0,27,556,964,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",72,12.7786001043586,0.169572023384838,0.0985549533048655,0,0,105,892.52,1,0,1,4,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,12,758,3219,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",73,6.38930005217928,0.177739678618207,0.132013587911444,0,0,105,892.52,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,6,767,3142,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",74,4.25953336811952,0.188505649206129,0.155632700437667,0,0,105,892.52,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4,1011,2218,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",75,1.06488334202988,0.198568796788312,0.170423930058462,0,0,105,892.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,945,1389,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",76,4.25953336811952,0.205469240844665,0.183255774329922,0,0,105,892.52,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,648,1205,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",77,3.19465002608964,0.208717135037857,0.200868944807096,0,0,105,892.52,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,305,1654,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",78,2.12976668405976,0.215138381590297,0.215138381590297,0,0,105,892.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,233,1340,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",79,3.19465002608964,0.230973196886281,0.230973196886281,0,0,105,892.52,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,200,1487,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",80,9.58395007826893,0.241046993301884,0.241046993301884,0,0,105,892.52,0,0,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,126,946,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",81,10.6488334202988,0.246169082177047,0.246169082177047,0,0,105,892.52,0,0,4,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,10,111,481,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",82,18.103016814508,0.250428615545167,0.250428615545167,0,0,105,892.52,0,2,7,2,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,17,96,400,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",83,13.8434834463884,0.253719105072039,0.253719105072039,6.38930005217928e-05,0,105,892.52,0,0,2,3,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,13,148,309,6,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",84,36.2060336290159,0.255689139254795,0.255689139254795,0.000596334671536733,0,105,892.52,3,1,2,9,0,0,0,2,3,6,8,0,0,0,0,0,0,0,0,0,0,34,150,185,50,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",85,34.0762669449562,0.257520738603086,0.257520738603086,0.000777364839681813,0,105,892.52,2,2,4,3,3,0,0,1,3,9,4,1,0,0,0,0,0,0,0,0,0,32,183,172,17,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",86,33.0113836029263,0.2601510004579,0.2601510004579,0.00108618100887048,0,105,892.52,1,3,3,3,4,0,0,1,4,4,5,3,0,0,0,0,0,0,0,0,0,31,235,247,29,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",87,36.2060336290159,0.262355308975902,0.262355308975902,0.00238533868614693,0,105,892.52,1,2,1,6,2,1,0,0,6,4,8,2,1,0,0,0,0,0,0,0,0,34,171,207,122,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",88,64.9578838638227,0.264474426826541,0.264474426826541,0.00397201486577145,0,105,892.52,3,1,6,11,4,1,0,0,4,10,14,6,1,0,0,0,0,0,0,0,0,61,143,199,149,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",89,66.0227672058526,0.267147284015036,0.267147284015036,0.00562258404591777,0,105,892.52,0,2,7,11,9,3,0,0,0,9,7,7,1,0,0,1,1,1,1,1,1,62,129,251,155,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",90,69.2174172319422,0.269905331870894,0.269905331870894,0.00758196939525275,0,105,892.52,0,8,5,8,7,2,0,1,6,8,11,4,5,0,0,0,0,0,0,0,0,65,130,259,184,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",91,135.240184437795,0.272578189059389,0.272578189059389,0.00966914074563132,0,105,892.52,3,7,5,17,9,3,0,2,9,14,29,7,10,0,0,2,2,2,2,2,2,127,110,251,196,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",92,203.392718327707,0.274612116242666,0.274612116242666,0.0132152022745908,0,105,892.52,5,13,20,24,23,4,0,2,14,25,37,15,9,0,0,0,0,0,0,0,0,191,123,191,333,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",93,287.518502348068,0.27584738091942,0.27584738091942,0.016963591638536,0,105,892.52,5,14,37,50,21,7,0,5,12,35,56,20,8,0,0,0,0,0,0,0,0,270,84,116,352,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",94,408.915203339474,0.277412759432204,0.277412759432204,0.0263878092155004,0,105,892.52,6,34,32,56,35,5,0,12,41,46,66,31,13,1,0,1,1,1,1,1,1,384,124,147,885,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",95,415.304503391653,0.279851342285453,0.279851342285453,0.0498152427401578,0,105,892.52,4,35,39,61,33,9,0,5,32,44,56,35,13,0,0,4,4,4,4,4,4,390,360,229,2200,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",96,501.560054096074,0.282811717976296,0.282811717976296,0.10586005303119,0,105,892.52,10,31,51,79,31,18,0,8,30,67,89,32,25,0,0,0,0,0,0,0,0,471,695,278,5263,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",97,402.525903287295,0.285857284334501,0.285857284334501,0.178751317793136,0,105,892.52,1,29,48,46,29,7,0,11,24,52,80,28,23,0,0,0,0,0,0,0,0,378,547,286,6845,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",98,409.980086681504,0.288913499526127,0.288913499526127,0.241653976806841,0,105,892.52,8,38,47,66,20,4,0,7,42,42,65,28,18,0,0,0,0,0,0,0,0,385,387,287,5907,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",99,319.465002608964,0.296953368758453,0.296953368758453,0.30470571948843,0,105,892.52,4,30,45,54,19,6,0,5,14,36,58,19,10,0,0,0,0,0,0,0,0,300,455,755,5921,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",100,202.327834985677,0.299402600445121,0.299402600445121,0.326887239502912,0,105,892.52,6,20,22,25,9,3,0,3,12,37,33,14,6,0,0,0,0,0,0,0,0,190,137,230,2083,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",101,156.537851278392,0.30184118329837,0.30184118329837,0.347908036674582,0,105,892.52,2,10,18,25,12,1,0,2,14,23,32,8,0,0,0,0,0,0,0,0,0,147,114,229,1974,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",102,199.133184959588,0.305940984165185,0.305940984165185,0.368939482679672,0,105,892.52,4,7,37,30,6,2,0,2,14,39,38,5,2,1,0,0,0,0,0,0,0,187,156,385,1975,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",103,343.957319475651,0.309838457197014,0.309838457197014,0.387564292331775,0,105,892.52,5,28,67,46,8,0,0,9,28,61,57,13,1,0,0,0,0,0,0,0,0,323,123,366,1749,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",104,434.472403548191,0.312607153886292,0.312607153886292,0.406774787821994,0,105,892.52,12,33,74,60,7,5,0,8,34,68,73,17,17,0,0,0,0,0,0,0,0,408,102,260,1804,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",105,699.628355713632,0.314513295068525,0.314513295068525,0.42051178293418,0,105,892.52,19,91,99,101,29,6,0,15,68,105,98,22,4,0,0,0,0,0,0,0,0,657,120,179,1290,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",106,1052.10474192552,0.317665349760934,0.317665349760934,0.433077406370132,0,105,892.52,19,120,129,154,38,7,0,27,106,131,201,34,15,0,1,1,1,1,1,1,1,988,116,296,1180,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",107,1406.71089482147,0.319571490943167,0.319571490943167,0.439008806585239,8.51906673623904e-05,105,892.52,19,123,189,220,57,18,0,22,127,206,263,52,25,0,0,0,0,0,0,0,0,1321,24,179,557,8,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",108,1565.37851278392,0.32075351145282,0.32075351145282,0.444258681461446,0.000585685838116434,105,892.52,37,166,218,236,48,15,1,29,162,209,274,57,18,0,0,0,0,0,0,0,0,1470,23,111,493,47,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",109,1549.40526265348,0.321552173959343,0.321552173959343,0.447059324650984,0.00153343201252303,105,892.52,49,134,200,248,69,9,0,33,128,211,269,81,23,1,0,0,0,0,0,0,0,1455,15,75,263,89,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",110,1636.72569669993,0.322340187632445,0.322340187632445,0.448720542664551,0.00234274335246574,105,892.52,39,93,202,260,88,25,1,37,88,276,296,90,36,0,0,1,1,1,1,1,1,1537,24,74,156,76,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",111,2604.70465460509,0.322798087469518,0.322798087469518,0.451116530184118,0.00367384753000309,105,892.52,36,199,388,379,140,39,1,34,180,396,472,132,50,0,0,0,0,0,0,0,0,2446,20,43,225,125,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",112,2964.63522421119,0.323106903638706,0.323106903638706,0.452713855197163,0.00540960737751179,105,892.52,51,224,394,441,167,41,1,46,219,412,542,175,44,2,1,4,4,4,4,4,4,2784,7,29,150,163,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",113,3098.81052530695,0.323426368641315,0.323426368641315,0.454460263878092,0.00730509972632498,105,892.52,69,258,379,454,153,48,0,47,224,379,558,208,76,1,2,9,9,9,9,9,9,2910,5,30,164,178,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",114,1868.87026526244,0.323692589476823,0.323692589476823,0.455961749390354,0.00920059207513817,105,892.52,31,122,230,307,118,25,0,30,110,240,362,118,50,0,0,2,2,2,2,2,2,1755,5,25,141,178,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",115,1874.19468197259,0.323852321978127,0.323852321978127,0.456920144398181,0.0119692887644159,105,892.52,25,133,183,323,157,45,0,31,102,191,335,151,84,0,0,0,0,0,0,0,0,1760,5,15,90,260,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",116,1107.47867571108,0.323905566145229,0.323905566145229,0.457388693068674,0.0139073764469102,105,892.52,17,45,123,206,81,26,0,13,35,132,216,102,38,0,0,1,1,1,1,1,1,1040,5,5,44,182,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",117,880.658523858711,0.323969459145751,0.323969459145751,0.457548425569979,0.0148125272876356,105,892.52,11,32,98,145,74,25,0,14,32,113,180,76,26,1,0,0,0,0,0,0,0,827,0,6,15,85,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",118,816.765523336918,0.324022703312852,0.324022703312852,0.458442927577284,0.0173256519748262,105,892.52,11,50,94,116,65,18,0,13,47,102,166,71,14,0,0,0,0,0,0,0,0,767,10,5,84,236,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",119,591.010254826584,0.324161138147316,0.324161138147316,0.458847583247255,0.0190827094891755,105,892.52,6,27,53,117,57,5,0,7,30,67,121,55,10,0,0,0,0,0,0,0,0,555,0,13,38,165,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",120,595.269788194703,0.324214382314417,0.324214382314417,0.459135101749603,0.0212018273398149,105,892.52,10,34,53,100,46,15,1,7,24,71,129,53,16,0,0,0,0,0,0,0,0,559,0,5,27,199,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",121,448.31588699458,0.324214382314417,0.324214382314417,0.459582352753256,0.0222667106818448,105,892.52,9,25,44,70,39,7,0,10,34,47,86,39,11,0,0,0,0,0,0,0,0,421,0,0,42,100,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",122,256.636885429201,0.324267626481519,0.324267626481519,0.459976359589807,0.0231399150223093,105,892.52,3,14,23,39,16,12,0,1,15,36,53,20,9,0,0,0,0,0,0,0,0,241,5,5,37,82,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",123,335.438252739412,0.324384763649142,0.324384763649142,0.460189336258213,0.0237894938609475,105,892.52,6,14,47,52,30,5,0,2,5,37,79,26,12,0,0,0,0,0,0,0,0,315,0,11,20,61,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",124,313.075702556785,0.324384763649142,0.324384763649142,0.460295824592416,0.024162203030658,105,892.52,3,9,33,67,23,6,0,3,9,40,71,23,7,0,0,0,0,0,0,0,0,294,0,0,10,35,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",125,315.205469240845,0.324384763649142,0.324384763649142,0.460359717592938,0.0243219355319625,105,892.52,2,8,42,56,28,7,0,2,9,35,70,26,11,0,0,0,0,0,0,0,0,296,0,0,6,15,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",126,588.880488142524,0.324438007816244,0.324438007816244,0.460466205927141,0.0250567050379631,105,892.52,3,12,65,114,51,17,0,4,19,66,137,45,20,0,0,0,0,0,0,0,0,553,6,5,10,69,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",127,740.093922710767,0.324438007816244,0.324438007816244,0.460519450094242,0.0259938023789494,105,892.52,3,25,68,150,56,22,0,6,30,77,162,73,23,0,0,0,0,0,0,0,0,695,0,0,5,88,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",128,828.479240099247,0.324491251983345,0.324491251983345,0.460679182595547,0.0270799833878199,105,892.52,11,44,82,137,74,13,0,5,38,100,189,72,13,0,0,0,0,0,0,0,0,778,0,5,15,102,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",129,1448.24134516064,0.324544496150447,0.324544496150447,0.46080696859659,0.0284643317324587,105,892.52,12,54,165,265,109,24,0,10,61,201,306,120,33,0,0,0,0,0,0,0,0,1360,0,5,12,130,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",130,1807.10703142471,0.324544496150447,0.324544496150447,0.461222273099982,0.0299658172447208,105,892.52,25,55,223,295,154,37,1,18,66,209,411,149,54,0,0,0,0,0,0,0,0,1697,0,0,39,141,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",131,1277.86001043586,0.324544496150447,0.324544496150447,0.461605631103113,0.0326599721000564,105,892.52,13,44,143,248,122,23,0,8,42,150,265,117,25,0,0,0,0,0,0,0,0,1200,6,0,36,253,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",132,630.410938481689,0.324629686817809,0.324629686817809,0.461658875270214,0.0341295111120577,105,892.52,5,9,66,117,81,15,0,6,13,51,154,60,15,0,0,0,0,0,0,0,0,592,0,8,5,138,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",133,368.449636342339,0.324629686817809,0.324629686817809,0.461712119437316,0.0354180199559138,105,892.52,3,2,42,69,32,9,0,4,5,43,87,39,11,0,0,0,0,0,0,0,0,346,0,0,5,121,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",134,259.831535455291,0.324746823985432,0.324746823985432,0.462095477440446,0.0366426357992482,105,892.52,0,5,21,45,22,7,0,5,5,25,61,37,11,0,0,0,0,0,0,0,0,244,5,11,36,115,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",135,182.09505148711,0.324746823985432,0.324746823985432,0.462095477440446,0.0368875589679151,105,892.52,1,3,14,38,14,11,0,2,4,16,45,11,12,0,0,0,0,0,0,0,0,171,0,0,0,23,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",136,124.591351017496,0.324746823985432,0.324746823985432,0.462148721607548,0.0375051913062924,105,892.52,0,0,13,21,15,5,0,1,2,15,23,16,6,0,0,0,0,0,0,0,0,117,0,0,5,58,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",137,170.381334724781,0.324746823985432,0.324746823985432,0.462201965774649,0.0378991981428435,105,892.52,1,3,16,30,18,5,0,2,3,19,36,22,5,0,0,0,0,0,0,0,0,160,0,0,5,37,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",138,193.808768249438,0.324800068152534,0.324800068152534,0.462393644776215,0.039166409319859,105,892.52,1,8,13,27,27,6,0,1,2,22,49,22,4,0,0,0,0,0,0,0,0,182,6,5,18,119,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",139,260.896418797321,0.324800068152534,0.324800068152534,0.46258532377778,0.0417647246744119,105,892.52,5,6,20,51,28,5,0,0,16,21,63,25,5,0,0,0,0,0,0,0,0,245,0,0,18,244,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",140,511.144004174343,0.324800068152534,0.324800068152534,0.462787651612766,0.0437454076905875,105,892.52,3,12,42,108,43,17,0,4,18,46,109,54,24,0,0,0,0,0,0,0,0,480,5,0,19,186,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",141,707.082539107841,0.324800068152534,0.324800068152534,0.46293673528065,0.0474192552205906,105,892.52,8,6,62,121,85,22,0,7,13,67,171,87,15,0,0,0,0,0,0,0,0,664,0,0,14,345,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",142,803.98692323256,0.324800068152534,0.324800068152534,0.463064521281694,0.0517852769229131,105,892.52,6,12,55,148,93,16,0,6,10,81,192,105,31,0,0,0,0,0,0,0,0,755,0,0,12,410,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",143,761.391589551365,0.324800068152534,0.324800068152534,0.463383986284303,0.0575888911369759,105,892.52,3,13,33,122,101,26,0,0,10,58,179,101,69,0,0,0,0,0,0,0,0,715,0,0,30,545,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",144,435.537286890221,0.324800068152534,0.324800068152534,0.463607611786129,0.0638823516883725,105,892.52,2,6,25,84,49,13,0,3,5,32,103,59,28,0,0,0,0,0,0,0,0,409,0,0,21,591,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",145,352.47638621189,0.324853312319635,0.324853312319635,0.463746046620593,0.0670557040476216,105,892.52,0,5,33,72,35,9,0,0,3,16,92,46,20,0,0,0,0,0,0,0,0,331,0,5,13,298,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",146,217.236201774096,0.324853312319635,0.324853312319635,0.463746046620593,0.0694197450669279,105,892.52,2,2,19,38,30,12,0,0,4,23,35,27,12,0,0,0,0,0,0,0,0,204,0,0,0,222,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",147,177.83551811899,0.324853312319635,0.324853312319635,0.463746046620593,0.0694197450669279,105,892.52,0,1,14,35,20,9,0,2,5,20,36,18,7,0,0,0,0,0,0,0,0,167,0,0,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Hof","Oberfranken","Bayern",148,130.980651069675,0.324853312319635,0.324853312319635,0.463746046620593,0.0694197450669279,105,892.52,1,3,12,22,15,5,0,0,2,4,37,13,9,0,0,0,0,0,0,0,0,123,0,0,0,0,93907,46017,47890,0.49002736750189,0.50997263249811
"LK Kelheim","Niederbayern","Bayern",1,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",2,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",3,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",4,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",5,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",6,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",7,4.84265409728892,0,0,0,0,116,1065.13,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",8,35.5127967134521,0,0,0,0,116,1065.13,0,2,8,6,6,1,0,0,1,5,12,3,0,0,0,0,0,0,0,0,0,44,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",9,62.1473942485412,0,0,0,0,116,1065.13,0,2,3,7,12,1,0,0,1,9,29,10,3,0,0,0,0,0,0,0,0,77,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",10,112.995262270075,0,0,0,0,116,1065.13,1,0,13,30,19,8,0,1,1,13,36,8,10,0,0,0,0,0,0,0,0,140,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",11,72.6398114593338,0,0,0,0,116,1065.13,0,1,8,18,9,5,0,0,0,19,19,4,7,0,0,0,0,0,0,0,0,90,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",12,35.5127967134521,0,0,0,0,116,1065.13,0,0,3,9,4,2,0,0,2,5,10,3,6,0,0,0,0,0,0,0,0,44,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",13,20.1777254053705,0,0,0,0,116,1065.13,0,0,3,3,3,1,0,0,0,2,6,3,4,0,0,0,0,0,0,0,0,25,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",14,8.0710901621482,0,0,0,0,116,1065.13,0,0,2,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",15,2.42132704864446,0,0,0,0,116,1065.13,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",16,3.22843606485928,0,0,0,0,116,1065.13,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",17,3.22843606485928,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",18,0.80710901621482,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",19,0,0,0,0,0,116,1065.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
"LK Kelheim","Niederbayern","Bayern",20,0.80710901621482,0,0,0,0,116,1065.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123899,62610,61289,0.505330955052099,0.494669044947901
